Activity Name,Grade,Subject,Thumbnail,URL
Geometric Shapes,1,math,https://epaath.olenepal.org/images/thumb/math/geometry.png,https://epaath.olenepal.org/start.html?id=matgsn01&lang=en&grade=1
Numbers from 1 to 5,1,math,https://epaath.olenepal.org/images/thumb/math/number1-5-gr-1-01.png,https://epaath.olenepal.org/start.html?id=matnmb01&lang=en&grade=1
Basic Addition,1,math,https://epaath.olenepal.org/images/thumb/math/basic-additionGr-101.png,https://epaath.olenepal.org/start.html?id=matadt01&lang=en&grade=1
Subtraction up to 20,1,math,https://epaath.olenepal.org/images/thumb/math/basic_subtraction_out_thumb_en.png,https://epaath.olenepal.org/start.html?id=matbst01&lang=en&grade=1
One to twenty,1,math,https://epaath.olenepal.org/images/thumb/math/one_twenty.png,https://epaath.olenepal.org/start.html?id=matott01&lang=en&grade=1
Adding Three Numbers,1,math,https://epaath.olenepal.org/images/thumb/math/adding_three_numbers_Gr-1-01.png,https://epaath.olenepal.org/start.html?id=matahn01&lang=en&grade=1
Odd and Even,1,math,https://epaath.olenepal.org/images/thumb/math/odd-and_even.png,https://epaath.olenepal.org/start.html?id=matoen01&lang=en&grade=1
Ordinal numbers,1,math,https://epaath.olenepal.org/images/thumb/math/ordinal_outside_thumb.png,https://epaath.olenepal.org/start.html?id=matonn01&lang=en&grade=1
Adding upto Hundred,1,math,https://epaath.olenepal.org/images/thumb/math/adding_up_to_hudred_GR-1-01.png,https://epaath.olenepal.org/start.html?id=matauh01&lang=en&grade=1
Substracting Two Digit Numbers,1,math,https://epaath.olenepal.org/images/thumb/math/substraction-Gr-1-01_en.png,https://epaath.olenepal.org/start.html?id=matssd01&lang=en&grade=1
Learn 1-50,1,math,https://epaath.olenepal.org/images/thumb/math/one_to_fifty.png,https://epaath.olenepal.org/start.html?id=matnfn01&lang=en&grade=1
Numbers from 50 to 100,1,math,https://epaath.olenepal.org/images/thumb/math/Thumbnail_Math_Gr_1_Numbers50-100_01.png,https://epaath.olenepal.org/start.html?id=matnhn01&lang=en&grade=1
Time,1,math,https://epaath.olenepal.org/images/thumb/math/time1_cover.png,https://epaath.olenepal.org/start.html?id=matntm01&lang=en&grade=1
Measurement,1,math,https://epaath.olenepal.org/images/thumb/math/measurementGr101.png,https://epaath.olenepal.org/start.html?id=matmea01&lang=en&grade=1
Pictograph,1,math,https://epaath.olenepal.org/images/thumb/math/pictograph-Gr-101.png,https://epaath.olenepal.org/start.html?id=matden01&lang=en&grade=1
Multiplication,1,math,https://epaath.olenepal.org/images/thumb/math/multiplication_gr-101.png,https://epaath.olenepal.org/start.html?id=matmun01&lang=en&grade=1
Multiplication Table,1,math,https://epaath.olenepal.org/images/thumb/math/multiplication-table-gr-1_01.png,https://epaath.olenepal.org/start.html?id=matmut01&lang=en&grade=1
Basic Division,1,math,https://epaath.olenepal.org/images/thumb/math/basic-divisionGr-101.png,https://epaath.olenepal.org/start.html?id=matdiv01&lang=en&grade=1
Capacity,1,math,https://epaath.olenepal.org/images/thumb/math/capacityGr101.png,https://epaath.olenepal.org/start.html?id=matcpt01&lang=en&grade=1
Fraction,1,math,https://epaath.olenepal.org/images/thumb/math/fraction_gr101.png,https://epaath.olenepal.org/start.html?id=matfac01&lang=en&grade=1
ज्यामितीय आकारहरू,1,math,https://epaath.olenepal.org/images/thumb/math/geometry.png,https://epaath.olenepal.org/start.html?id=matgsn01&lang=np&grade=1
१ देखि ५ सम्मका सङ्ख्याहरू,1,math,https://epaath.olenepal.org/images/thumb/math/number1-5-gr-1-01.png,https://epaath.olenepal.org/start.html?id=matnmb01&lang=np&grade=1
सरल जोड,1,math,https://epaath.olenepal.org/images/thumb/math/basic-additionGr-101.png,https://epaath.olenepal.org/start.html?id=matadt01&lang=np&grade=1
२० सम्मका सङ्ख्याको घटाउ,1,math,https://epaath.olenepal.org/images/thumb/math/basic_subtraction_out_thumb_en.png,https://epaath.olenepal.org/start.html?id=matbst01&lang=np&grade=1
एक देखि बिससम्म,1,math,https://epaath.olenepal.org/images/thumb/math/one_twenty.png,https://epaath.olenepal.org/start.html?id=matott01&lang=np&grade=1
तीनओटा सङ्ख्‍याहरूको जोड,1,math,https://epaath.olenepal.org/images/thumb/math/adding_three_numbers_Gr-1-01.png,https://epaath.olenepal.org/start.html?id=matahn01&lang=np&grade=1
जोर र बिजोर,1,math,https://epaath.olenepal.org/images/thumb/math/odd-and_even.png,https://epaath.olenepal.org/start.html?id=matoen01&lang=np&grade=1
क्रमागत सङ्ख्याहरू,1,math,https://epaath.olenepal.org/images/thumb/math/ordinal_outside_thumb.png,https://epaath.olenepal.org/start.html?id=matonn01&lang=np&grade=1
सय सम्‍मको जोड,1,math,https://epaath.olenepal.org/images/thumb/math/adding_up_to_hudred_GR-1-01.png,https://epaath.olenepal.org/start.html?id=matauh01&lang=np&grade=1
दुई अङ्‍कका सङ्ख्याहरूको घटाउ,1,math,https://epaath.olenepal.org/images/thumb/math/substraction-Gr-1-01_en.png,https://epaath.olenepal.org/start.html?id=matssd01&lang=np&grade=1
१-५० सम्म गनौँ,1,math,https://epaath.olenepal.org/images/thumb/math/one_to_fifty.png,https://epaath.olenepal.org/start.html?id=matnfn01&lang=np&grade=1
५0 देखि १०० सम्मका सङ्ख्याहरू,1,math,https://epaath.olenepal.org/images/thumb/math/Thumbnail_Math_Gr_1_Numbers50-100_01.png,https://epaath.olenepal.org/start.html?id=matnhn01&lang=np&grade=1
समय,1,math,https://epaath.olenepal.org/images/thumb/math/time1_cover.png,https://epaath.olenepal.org/start.html?id=matntm01&lang=np&grade=1
लम्बाईको नाप,1,math,https://epaath.olenepal.org/images/thumb/math/measurementGr101.png,https://epaath.olenepal.org/start.html?id=matmea01&lang=np&grade=1
चित्रग्राफ,1,math,https://epaath.olenepal.org/images/thumb/math/pictograph-Gr-101.png,https://epaath.olenepal.org/start.html?id=matden01&lang=np&grade=1
गुणन,1,math,https://epaath.olenepal.org/images/thumb/math/multiplication_gr-101.png,https://epaath.olenepal.org/start.html?id=matmun01&lang=np&grade=1
गुणन तालिका,1,math,https://epaath.olenepal.org/images/thumb/math/multiplication-table-gr-1_01.png,https://epaath.olenepal.org/start.html?id=matmut01&lang=np&grade=1
सरल भाग,1,math,https://epaath.olenepal.org/images/thumb/math/basic-divisionGr-101.png,https://epaath.olenepal.org/start.html?id=matdiv01&lang=np&grade=1
क्षमता,1,math,https://epaath.olenepal.org/images/thumb/math/capacityGr101.png,https://epaath.olenepal.org/start.html?id=matcpt01&lang=np&grade=1
भिन्‍न,1,math,https://epaath.olenepal.org/images/thumb/math/fraction_gr101.png,https://epaath.olenepal.org/start.html?id=matfac01&lang=np&grade=1
Introducing Ourselves,1,science,https://epaath.olenepal.org/images/thumb/science/introducing_ourselves.png,https://epaath.olenepal.org/start.html?id=sciios01&lang=en&grade=1
Clothes we wear,1,science,https://epaath.olenepal.org/images/thumb/science/thumnail_gr_1_hamro_pahiran01.png,https://epaath.olenepal.org/start.html?id=scicww01&lang=en&grade=1
Our Food,1,science,https://epaath.olenepal.org/images/thumb/science/hamro_khaneykura.png,https://epaath.olenepal.org/start.html?id=scihkk01&lang=en&grade=1
Objects at home,1,science,https://epaath.olenepal.org/images/thumb/science/objects_at_home_outside_thumb.png,https://epaath.olenepal.org/start.html?id=scioah01&lang=en&grade=1
Animal body parts,1,science,https://epaath.olenepal.org/images/thumb/science/animal-body-parts-Gr-1_01.png,https://epaath.olenepal.org/start.html?id=sciabp01&lang=en&grade=1
Animals with Horns and Tails,1,science,https://epaath.olenepal.org/images/thumb/science/animals-with-horns-and-tails-Gr-1_01.png,https://epaath.olenepal.org/start.html?id=sciawt01&lang=en&grade=1
Animals with Wings,1,science,https://epaath.olenepal.org/images/thumb/science/animals-with-wings-Gr-101.png,https://epaath.olenepal.org/start.html?id=sciaww01&lang=en&grade=1
Sounds Around Us,1,science,https://epaath.olenepal.org/images/thumb/science/sound_thumb.png,https://epaath.olenepal.org/start.html?id=scisau01&lang=en&grade=1
Babies of Animals,1,science,https://epaath.olenepal.org/images/thumb/science/babies--of-animals--Gr-1-01.png,https://epaath.olenepal.org/start.html?id=sciboa01&lang=en&grade=1
Grass and Flesh Eating Animals,1,science,https://epaath.olenepal.org/images/thumb/science/grass-and-flesh-eating-animals-Gr-101.png,https://epaath.olenepal.org/start.html?id=scigfa01&lang=en&grade=1
Learning about plants,1,science,https://epaath.olenepal.org/images/thumb/science/thumbnail_learning_about_plants.png,https://epaath.olenepal.org/start.html?id=scilap01&lang=en&grade=1
Parts of a plant,1,science,https://epaath.olenepal.org/images/thumb/science/parts-of-a-plant-Gr-1-01.png,https://epaath.olenepal.org/start.html?id=scipop01&lang=en&grade=1
Care of Animals and Plants,1,science,https://epaath.olenepal.org/images/thumb/science/care-of-animals-and-plants-Gr-101.png,https://epaath.olenepal.org/start.html?id=scicap01&lang=en&grade=1
Living and Non Living Things,1,science,https://epaath.olenepal.org/images/thumb/science/living_non_living_thumb.png,https://epaath.olenepal.org/start.html?id=scilnn01&lang=en&grade=1
Let's Clean,1,science,https://epaath.olenepal.org/images/thumb/science/lets_clean_outside_thumb.png,https://epaath.olenepal.org/start.html?id=scicnl01&lang=en&grade=1
Surrounding Objects,1,science,https://epaath.olenepal.org/images/thumb/science/thumnail_gr01_things_around_us01.png,https://epaath.olenepal.org/start.html?id=scisro01&lang=en&grade=1
Properties of things,1,science,https://epaath.olenepal.org/images/thumb/science/thumbnail_front.png,https://epaath.olenepal.org/start.html?id=sciptt01&lang=en&grade=1
Shapes and Sizes,1,science,https://epaath.olenepal.org/images/thumb/science/identifying_shapes_and_sizes_gr-101.png,https://epaath.olenepal.org/start.html?id=sciifs01&lang=en&grade=1
Communication,1,science,https://epaath.olenepal.org/images/thumb/science/thumbnail_communication_new.png,https://epaath.olenepal.org/start.html?id=scican01&lang=en&grade=1
Land transport,1,science,https://epaath.olenepal.org/images/thumb/science/means_of_transportation_2.png,https://epaath.olenepal.org/start.html?id=sciltp01&lang=en&grade=1
Types of transport,1,science,https://epaath.olenepal.org/images/thumb/science/thumnail_gr_1_transportation_01.png,https://epaath.olenepal.org/start.html?id=scimtt01&lang=en&grade=1
Let's go to the Market,1,science,https://epaath.olenepal.org/images/thumb/science/thumbnail_grade1_science_market_01.png,https://epaath.olenepal.org/start.html?id=scimrn01&lang=en&grade=1
Weather,1,science,https://epaath.olenepal.org/images/thumb/science/weather_gr1_01.png,https://epaath.olenepal.org/start.html?id=sciwth01&lang=en&grade=1
Water,1,science,https://epaath.olenepal.org/images/thumb/science/water_outside_thumbnail.png,https://epaath.olenepal.org/start.html?id=sciwer01&lang=en&grade=1
परिचय गरौँ,1,science,https://epaath.olenepal.org/images/thumb/science/introducing_ourselves.png,https://epaath.olenepal.org/start.html?id=sciios01&lang=np&grade=1
हाम्रो पहिरन,1,science,https://epaath.olenepal.org/images/thumb/science/thumnail_gr_1_hamro_pahiran01.png,https://epaath.olenepal.org/start.html?id=scicww01&lang=np&grade=1
हाम्रो खानेकुरा,1,science,https://epaath.olenepal.org/images/thumb/science/hamro_khaneykura.png,https://epaath.olenepal.org/start.html?id=scihkk01&lang=np&grade=1
घरका सामानहरू,1,science,https://epaath.olenepal.org/images/thumb/science/objects_at_home_outside_thumb.png,https://epaath.olenepal.org/start.html?id=scioah01&lang=np&grade=1
जनावरको शरीरका अङ्गहरू,1,science,https://epaath.olenepal.org/images/thumb/science/animal-body-parts-Gr-1_01.png,https://epaath.olenepal.org/start.html?id=sciabp01&lang=np&grade=1
सिङ तथा पुच्‍छर भएका जनावरहरू,1,science,https://epaath.olenepal.org/images/thumb/science/animals-with-horns-and-tails-Gr-1_01.png,https://epaath.olenepal.org/start.html?id=sciawt01&lang=np&grade=1
पखेटा भएका जनावरहरू,1,science,https://epaath.olenepal.org/images/thumb/science/animals-with-wings-Gr-101.png,https://epaath.olenepal.org/start.html?id=sciaww01&lang=np&grade=1
वरपरका आवाजहरू,1,science,https://epaath.olenepal.org/images/thumb/science/sound_thumb.png,https://epaath.olenepal.org/start.html?id=scisau01&lang=np&grade=1
जनावरका बच्‍चाहरू,1,science,https://epaath.olenepal.org/images/thumb/science/babies--of-animals--Gr-1-01.png,https://epaath.olenepal.org/start.html?id=sciboa01&lang=np&grade=1
घा‍ँस खाने र मासु खाने जनावर,1,science,https://epaath.olenepal.org/images/thumb/science/grass-and-flesh-eating-animals-Gr-101.png,https://epaath.olenepal.org/start.html?id=scigfa01&lang=np&grade=1
बोटबिरुवाबारे सिकौँ,1,science,https://epaath.olenepal.org/images/thumb/science/thumbnail_learning_about_plants.png,https://epaath.olenepal.org/start.html?id=scilap01&lang=np&grade=1
बिरुवाका विभिन्‍न भागहरू,1,science,https://epaath.olenepal.org/images/thumb/science/parts-of-a-plant-Gr-1-01.png,https://epaath.olenepal.org/start.html?id=scipop01&lang=np&grade=1
जनावर र बिरूवाको हेरचाह,1,science,https://epaath.olenepal.org/images/thumb/science/care-of-animals-and-plants-Gr-101.png,https://epaath.olenepal.org/start.html?id=scicap01&lang=np&grade=1
सजीव र निर्जीव,1,science,https://epaath.olenepal.org/images/thumb/science/living_non_living_thumb.png,https://epaath.olenepal.org/start.html?id=scilnn01&lang=np&grade=1
सरसफाइ गरौँ,1,science,https://epaath.olenepal.org/images/thumb/science/lets_clean_outside_thumb.png,https://epaath.olenepal.org/start.html?id=scicnl01&lang=np&grade=1
वरपरका वस्‍तुहरू,1,science,https://epaath.olenepal.org/images/thumb/science/thumnail_gr01_things_around_us01.png,https://epaath.olenepal.org/start.html?id=scisro01&lang=np&grade=1
वस्तुका गुणहरू,1,science,https://epaath.olenepal.org/images/thumb/science/thumbnail_front.png,https://epaath.olenepal.org/start.html?id=sciptt01&lang=np&grade=1
आकार र साइज,1,science,https://epaath.olenepal.org/images/thumb/science/identifying_shapes_and_sizes_gr-101.png,https://epaath.olenepal.org/start.html?id=sciifs01&lang=np&grade=1
सञ्‍चार,1,science,https://epaath.olenepal.org/images/thumb/science/thumbnail_communication_new.png,https://epaath.olenepal.org/start.html?id=scican01&lang=np&grade=1
यातायातका साधन,1,science,https://epaath.olenepal.org/images/thumb/science/means_of_transportation_2.png,https://epaath.olenepal.org/start.html?id=sciltp01&lang=np&grade=1
यातायातका किसिम,1,science,https://epaath.olenepal.org/images/thumb/science/thumnail_gr_1_transportation_01.png,https://epaath.olenepal.org/start.html?id=scimtt01&lang=np&grade=1
बजार जाऔँ,1,science,https://epaath.olenepal.org/images/thumb/science/thumbnail_grade1_science_market_01.png,https://epaath.olenepal.org/start.html?id=scimrn01&lang=np&grade=1
मौसम,1,science,https://epaath.olenepal.org/images/thumb/science/weather_gr1_01.png,https://epaath.olenepal.org/start.html?id=sciwth01&lang=np&grade=1
पानी,1,science,https://epaath.olenepal.org/images/thumb/science/water_outside_thumbnail.png,https://epaath.olenepal.org/start.html?id=sciwer01&lang=np&grade=1
Basic sounds (I),1,english,https://epaath.olenepal.org/images/grade2/english/Basic-Sounds-I-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=engbs101&lang=en&grade=1
Basic sounds (II),1,english,https://epaath.olenepal.org/images/thumb/english/Basic-Sounds-II-Gr-3-01.png,https://epaath.olenepal.org/start.html?id=engbs201&lang=en&grade=1
Basic sounds (III),1,english,https://epaath.olenepal.org/images/thumb/english/basic-sounds-IIIGr-301.png,https://epaath.olenepal.org/start.html?id=engbs301&lang=en&grade=1
Identifying Letters (A to H),1,english,https://epaath.olenepal.org/images/thumb/english/Identifying-Letters-I-gr101.png,https://epaath.olenepal.org/start.html?id=engil101&lang=en&grade=1
Identifying Letters (I to P),1,english,https://epaath.olenepal.org/images/thumb/english/identifying-letters-ii-gr101.png,https://epaath.olenepal.org/start.html?id=engils01&lang=en&grade=1
Identifying Letters (Q to Z),1,english,https://epaath.olenepal.org/images/thumb/english/identifying-letters-iii-gr101.png,https://epaath.olenepal.org/start.html?id=engilt01&lang=en&grade=1
Short Vowel Sounds,1,english,https://epaath.olenepal.org/images/thumb/english/short-vowels-gr1-01.png,https://epaath.olenepal.org/start.html?id=engsvs01&lang=en&grade=1
Making Words,1,english,https://epaath.olenepal.org/images/thumb/english/making-words-gr1-01.png,https://epaath.olenepal.org/start.html?id=engmkw01&lang=en&grade=1
Match sounds with words,1,english,https://epaath.olenepal.org/images/thumb/english/thumbnail_eng-1_match_sounds_words01.png,https://epaath.olenepal.org/start.html?id=engmsw01&lang=en&grade=1
Recognizing and Matching Shapes,1,english,https://epaath.olenepal.org/images/grade3/english/recognizing-and-matching-gr101.png,https://epaath.olenepal.org/start.html?id=engrms01&lang=en&grade=1
Lines and Curves,1,english,https://epaath.olenepal.org/images/thumb/english/lines-and-curves-gr101.png,https://epaath.olenepal.org/start.html?id=englac01&lang=en&grade=1
Simple greetings,1,english,https://epaath.olenepal.org/images/thumb/english/simple-greetings-gr1--01.png,https://epaath.olenepal.org/start.html?id=engsgs01&lang=en&grade=1
Wave your hands,1,english,https://epaath.olenepal.org/images/thumb/english/wave_your_hands_cover.png,https://epaath.olenepal.org/start.html?id=engwyh01&lang=en&grade=1
Where is my friend?,1,english,https://epaath.olenepal.org/images/thumb/english/where_is_my_friend_thumb.png,https://epaath.olenepal.org/start.html?id=engwhf01&lang=en&grade=1
Describing colours and sizes,1,english,https://epaath.olenepal.org/images/thumb/english/describing-colors-and-sizes-gr1-01.png,https://epaath.olenepal.org/start.html?id=engdcs01&lang=en&grade=1
Numbers (1 - 10),1,english,https://epaath.olenepal.org/images/thumb/english/numbers-(1-10)-gr101.png,https://epaath.olenepal.org/start.html?id=engnum01&lang=en&grade=1
I like to play,1,english,https://epaath.olenepal.org/images/thumb/english/i_like_to_play.png,https://epaath.olenepal.org/start.html?id=engilp01&lang=en&grade=1
Friends and Festivals,1,english,https://epaath.olenepal.org/images/thumb/english/friends_and_festival.png,https://epaath.olenepal.org/start.html?id=engbim01&lang=en&grade=1
क-ङ चिन,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/ka_nga_gr101.png,https://epaath.olenepal.org/start.html?id=nepknc01&lang=np&grade=1
च-ञ चिन,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/cha_yu_gr101.png,https://epaath.olenepal.org/start.html?id=nepntc01&lang=np&grade=1
ट-ण चिन,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/ta_aanda_gr101.png,https://epaath.olenepal.org/start.html?id=nepddc01&lang=np&grade=1
त-न चिन,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/ta_nna_gr101.png,https://epaath.olenepal.org/start.html?id=nepnrc01&lang=np&grade=1
प-म चिन,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/pa_maa_gr101.png,https://epaath.olenepal.org/start.html?id=nepsgc01&lang=np&grade=1
य-व चिन,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/ja_sha_gr101.png,https://epaath.olenepal.org/start.html?id=nepygc01&lang=np&grade=1
श-ज्ञ चिन,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/sa_gya_gr101.png,https://epaath.olenepal.org/start.html?id=nepsgy01&lang=np&grade=1
'अ' देखि 'ई' सम्म चिनौँ,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/A_dekhi_eh.png,https://epaath.olenepal.org/start.html?id=nepatn01&lang=np&grade=1
'उ' देखि 'ए' सम्म चिनौँ,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/uh_dekhi_eh.png,https://epaath.olenepal.org/start.html?id=neputn01&lang=np&grade=1
'ऐ' देखि 'अः' सम्म चिनौँ,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/eh_dekhi_anh.png,https://epaath.olenepal.org/start.html?id=nepytn01&lang=np&grade=1
शब्द बनाउँदै पढौँ,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/Sabda_banaudai.png,https://epaath.olenepal.org/start.html?id=nepsbp01&lang=np&grade=1
शब्द र चित्र चिनौँ,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/shabda_ra_chitra_chinau_img.png,https://epaath.olenepal.org/start.html?id=nepspb01&lang=np&grade=1
मेरो घर आँगन,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/mero_ghar_aagan_gr101.png,https://epaath.olenepal.org/start.html?id=nepmga01&lang=np&grade=1
आधा अक्षर,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/aadha_aachar_gr101.png,https://epaath.olenepal.org/start.html?id=nepaar01&lang=np&grade=1
छुकछुके रेल,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/purna_biram_gr101.png,https://epaath.olenepal.org/start.html?id=nepppg01&lang=np&grade=1
टालाटुली बटुली,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/talatuli-batuli-Gr-101.png,https://epaath.olenepal.org/start.html?id=neptat01&lang=np&grade=1
उल्टो उमेश,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/ulto_umesh_gr101.png,https://epaath.olenepal.org/start.html?id=nepuum01&lang=np&grade=1
मेरो काम,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/mero_kaam_gr101.png,https://epaath.olenepal.org/start.html?id=nepmka01&lang=np&grade=1
सीताको घर,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/sita_ko_ghar_gr101.png,https://epaath.olenepal.org/start.html?id=nepskg01&lang=np&grade=1
विद्यालयको पहिलो दिन,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/vidhyala_ko_pahilo_din_gr1_01.png,https://epaath.olenepal.org/start.html?id=nepbpd01&lang=np&grade=1
कुराकानी,1,nepali,https://epaath.olenepal.org/images/thumb/nepali/kurakani-Gr101.png,https://epaath.olenepal.org/start.html?id=nepkur01&lang=np&grade=1
Time,2,math,https://epaath.olenepal.org/images/thumb/math/timeouterthumb.png,https://epaath.olenepal.org/start.html?id=matstm01&lang=en&grade=2
Twenty to hundred,2,math,https://epaath.olenepal.org/images/thumb/math/twenty_hundred.png,https://epaath.olenepal.org/start.html?id=matntn01&lang=en&grade=2
Comparison of numbers,2,math,https://epaath.olenepal.org/images/thumb/math/comparison_outsidethumbeng.png,https://epaath.olenepal.org/start.html?id=matcnn01&lang=en&grade=2
Even and odd number,2,math,https://epaath.olenepal.org/images/grade3/maths/Even-and-Odd-Number-Gr-3-01.png,https://epaath.olenepal.org/start.html?id=mateon01&lang=en&grade=2
Weight,2,math,https://epaath.olenepal.org/images/thumb/math/weight-Gr-3-01.png,https://epaath.olenepal.org/start.html?id=matwtg01&lang=en&grade=2
Addition,2,math,https://epaath.olenepal.org/images/thumb/math/addition-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=matadd01&lang=en&grade=2
Subtraction,2,math,https://epaath.olenepal.org/images/thumb/math/subtraction_gr201.png,https://epaath.olenepal.org/start.html?id=matsub01&lang=en&grade=2
Length,2,math,https://epaath.olenepal.org/images/thumb/math/length.png,https://epaath.olenepal.org/start.html?id=matlnn01&lang=en&grade=2
Area,2,math,https://epaath.olenepal.org/images/thumb/math/area_grade2_thumbnail.png,https://epaath.olenepal.org/start.html?id=matarw01&lang=en&grade=2
Multiplication by 0 and 10,2,math,https://epaath.olenepal.org/images/thumb/math/Multiplication_II_gr_201.png,https://epaath.olenepal.org/start.html?id=matmun01&lang=en&grade=2
Sharing with fractions,2,math,https://epaath.olenepal.org/images/thumb/math/sharing_with_fraction_outer_thumbnail.png,https://epaath.olenepal.org/start.html?id=matfrn01&lang=en&grade=2
Geometric Shapes,2,math,https://epaath.olenepal.org/images/thumb/math/geometricmenu.png,https://epaath.olenepal.org/start.html?id=matngs01&lang=en&grade=2
Bar Graph,2,math,https://epaath.olenepal.org/images/thumb/math/bar-graphs-gr-2-01.png,https://epaath.olenepal.org/start.html?id=matbgn01&lang=en&grade=2
Recognize Currency,2,math,https://epaath.olenepal.org/images/thumb/math/currency.png,https://epaath.olenepal.org/start.html?id=matcrn01&lang=en&grade=2
Multiplication Table,2,math,https://epaath.olenepal.org/images/thumb/math/multiplication-table-gr-201.png,https://epaath.olenepal.org/start.html?id=matmpl01&lang=en&grade=2
Multiplication of 2 digit numbers,2,math,https://epaath.olenepal.org/images/thumb/math/Multiplication_III_gr_201.png,https://epaath.olenepal.org/start.html?id=matmlt01&lang=en&grade=2
Multiplication Related Simple Word Problems,2,math,https://epaath.olenepal.org/images/thumb/math/Multiplication_word_problem_gr_201.png,https://epaath.olenepal.org/start.html?id=matmwp01&lang=en&grade=2
Multiplication as Repeated Addition,2,math,https://epaath.olenepal.org/images/thumb/math/multiplication-(repeated-addition)-gr-201.png,https://epaath.olenepal.org/start.html?id=matmrl01&lang=en&grade=2
Basic Division,2,math,https://epaath.olenepal.org/images/thumb/math/basic-division_Gr2-01.png,https://epaath.olenepal.org/start.html?id=matbdv01&lang=en&grade=2
Mathematical operations,2,math,https://epaath.olenepal.org/images/thumb/math/Mathematical_operations.png,https://epaath.olenepal.org/start.html?id=matwdp01&lang=en&grade=2
Order of Numbers,2,math,https://epaath.olenepal.org/images/grade2/maths/order_of_no1.png,https://epaath.olenepal.org/start.html?id=matodn01&lang=en&grade=2
Place value of three digit numbers,2,math,https://epaath.olenepal.org/images/grade2/maths/place-value-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=matpvl01&lang=en&grade=2
Set,2,math,https://epaath.olenepal.org/images/thumb/math/set-Gr-201.png,https://epaath.olenepal.org/start.html?id=matset01&lang=en&grade=2
Algebra,2,math,https://epaath.olenepal.org/images/thumb/math/algebra-Gr-201.png,https://epaath.olenepal.org/start.html?id=matalg01&lang=en&grade=2
Fraction,2,math,https://epaath.olenepal.org/images/thumb/math/fraction-Gr-201.png,https://epaath.olenepal.org/start.html?id=matfra01&lang=en&grade=2
समय,2,math,https://epaath.olenepal.org/images/thumb/math/timeouterthumb.png,https://epaath.olenepal.org/start.html?id=matstm01&lang=np&grade=2
बिसदेखि सयसम्म,2,math,https://epaath.olenepal.org/images/thumb/math/twenty_hundred.png,https://epaath.olenepal.org/start.html?id=matntn01&lang=np&grade=2
सङ्ख्याहरूको तुलना,2,math,https://epaath.olenepal.org/images/thumb/math/comparison_outsidethumbeng.png,https://epaath.olenepal.org/start.html?id=matcnn01&lang=np&grade=2
जोर र बिजोर,2,math,https://epaath.olenepal.org/images/grade3/maths/Even-and-Odd-Number-Gr-3-01.png,https://epaath.olenepal.org/start.html?id=mateon01&lang=np&grade=2
तौल,2,math,https://epaath.olenepal.org/images/thumb/math/weight-Gr-3-01.png,https://epaath.olenepal.org/start.html?id=matwtg01&lang=np&grade=2
जोड,2,math,https://epaath.olenepal.org/images/thumb/math/addition-Gr-2-01.png,https://epaath.olenepal.org/start.html?id=matadd01&lang=np&grade=2
घटाउ,2,math,https://epaath.olenepal.org/images/thumb/math/subtraction_gr201.png,https://epaath.olenepal.org/start.html?id=matsub01&lang=np&grade=2
लम्बाइ,2,math,https://epaath.olenepal.org/images/thumb/math/length.png,https://epaath.olenepal.org/start.html?id=matlnn01&lang=np&grade=2
क्षेत्रफल,2,math,https://epaath.olenepal.org/images/thumb/math/area_grade2_thumbnail.png,https://epaath.olenepal.org/start.html?id=matarw01&lang=np&grade=2
० र १० द्वारा गुणन,2,math,https://epaath.olenepal.org/images/thumb/math/Multiplication_II_gr_201.png,https://epaath.olenepal.org/start.html?id=matmun01&lang=np&grade=2
भिन्‍न प्रयोग गरी बाडौँ,2,math,https://epaath.olenepal.org/images/thumb/math/sharing_with_fraction_outer_thumbnail.png,https://epaath.olenepal.org/start.html?id=matfrn01&lang=np&grade=2
ज्यामितीय आकारहरू,2,math,https://epaath.olenepal.org/images/thumb/math/geometricmenu.png,https://epaath.olenepal.org/start.html?id=matngs01&lang=np&grade=2
